Instance, Tickets
2017-10-26 00:00:03.125000, 11
2017-10-26 00:00:13.546900, 11
2017-10-26 00:00:23.953200, 11
2017-10-26 00:00:34.343800, 11
2017-10-26 00:00:44.843900, 11
2017-10-26 00:00:55.250100, 11
2017-10-26 00:01:05.687600, 11
2017-10-26 00:01:16.000200, 11
2017-10-26 00:01:26.343900, 11
2017-10-26 00:01:36.781500, 11
2017-10-26 00:01:47.203300, 11
2017-10-26 00:01:57.594000, 11
2017-10-26 00:02:07.937800, 11
2017-10-26 00:02:18.297200, 11
2017-10-26 00:02:28.797200, 11
2017-10-26 00:02:39.141200, 11
2017-10-26 00:02:49.672200, 11
2017-10-26 00:03:00.016000, 11
2017-10-26 00:03:10.328500, 11
2017-10-26 00:03:20.641100, 11
2017-10-26 00:03:31.047300, 11
2017-10-26 00:03:41.406700, 11
2017-10-26 00:03:51.813000, 11
2017-10-26 00:04:02.203600, 11
2017-10-26 00:04:12.656700, 11
2017-10-26 00:04:23.078700, 11
2017-10-26 00:04:33.625500, 11
2017-10-26 00:04:44.063100, 11
2017-10-26 00:04:54.391200, 11
2017-10-26 00:05:04.719300, 11
2017-10-26 00:05:15.031900, 11
2017-10-26 00:05:25.406900, 11
2017-10-26 00:05:35.750700, 11
2017-10-26 00:05:46.172700, 11
2017-10-26 00:05:56.641300, 11
2017-10-26 00:06:06.985100, 11
2017-10-26 00:06:17.422600, 0
2017-10-26 00:06:17.875800, 0
2017-10-26 00:06:27.703900, 0
2017-10-26 00:06:28.188300, 0
2017-10-26 00:06:38.000800, 0
2017-10-26 00:06:38.500800, 0
2017-10-26 00:06:48.266400, 0
2017-10-26 00:06:48.813300, 0
2017-10-26 00:06:58.547700, 0
2017-10-26 00:06:59.157100, 0
2017-10-26 00:07:08.829000, 0
2017-10-26 00:07:09.422700, 0
2017-10-26 00:07:19.110200, 0
2017-10-26 00:07:19.688400, 0
2017-10-26 00:07:29.375900, 0
2017-10-26 00:07:29.969600, 0
2017-10-26 00:07:39.657100, 0
2017-10-26 00:07:40.235300, 0
2017-10-26 00:07:49.985300, 0
2017-10-26 00:07:50.516500, 0
2017-10-26 00:08:00.219700, 0
2017-10-26 00:08:00.922800, 0
2017-10-26 00:08:10.438500, 0
2017-10-26 00:08:11.219700, 0
2017-10-26 00:08:20.641600, 0
2017-10-26 00:08:21.704100, 0
2017-10-26 00:08:30.844800, 0
2017-10-26 00:08:31.985400, 0
2017-10-26 00:08:41.032300, 0
2017-10-26 00:08:42.251000, 0
2017-10-26 00:08:51.407300, 0
2017-10-26 00:08:52.626100, 0
2017-10-26 00:09:01.641700, 0
2017-10-26 00:09:02.907300, 0
2017-10-26 00:09:11.907300, 0
2017-10-26 00:09:13.235500, 0
2017-10-26 00:09:22.204300, 0
2017-10-26 00:09:23.532300, 0
2017-10-26 00:09:32.469900, 0
2017-10-26 00:09:33.813700, 0
2017-10-26 00:09:42.766800, 0
2017-10-26 00:09:44.094900, 0
2017-10-26 00:09:53.032400, 0
2017-10-26 00:09:54.407400, 0
2017-10-26 00:10:03.313700, 0
2017-10-26 00:10:04.719900, 0
2017-10-26 00:10:13.579300, 0
2017-10-26 00:10:15.126200, 0
2017-10-26 00:10:23.845000, 0
2017-10-26 00:10:25.423100, 0
2017-10-26 00:10:34.126300, 0
2017-10-26 00:10:35.673100, 0
2017-10-26 00:10:44.423100, 0
2017-10-26 00:10:45.954400, 0
2017-10-26 00:10:54.720100, 0
2017-10-26 00:10:56.235700, 0
2017-10-26 00:11:05.032600, 0
2017-10-26 00:11:06.595100, 0
2017-10-26 00:11:15.282600, 0
2017-10-26 00:11:16.860800, 0
2017-10-26 00:11:25.595100, 0
2017-10-26 00:11:27.126300, 0
2017-10-26 00:11:35.845100, 0
2017-10-26 00:11:37.454500, 0
2017-10-26 00:11:46.142100, 0
2017-10-26 00:11:47.751400, 0
2017-10-26 00:11:56.392000, 0
2017-10-26 00:11:58.063900, 0
2017-10-26 00:12:06.642000, 0
2017-10-26 00:12:08.376500, 0
2017-10-26 00:12:16.954600, 0
2017-10-26 00:12:18.689000, 0
2017-10-26 00:12:27.220200, 0
2017-10-26 00:12:28.970200, 0
2017-10-26 00:12:37.485800, 0
2017-10-26 00:12:39.267200, 0
2017-10-26 00:12:47.798500, 0
2017-10-26 00:12:49.564000, 0
2017-10-26 00:12:58.892200, 0
2017-10-26 00:12:59.892100, 0
2017-10-26 00:13:09.220300, 0
2017-10-26 00:13:11.064000, 0
2017-10-26 00:13:19.454700, 0
2017-10-26 00:13:21.361000, 0
2017-10-26 00:13:29.735900, 0
2017-10-26 00:13:31.704700, 0
2017-10-26 00:13:40.048500, 0
2017-10-26 00:13:41.970300, 0
2017-10-26 00:13:50.298500, 0
2017-10-26 00:13:52.564100, 0
2017-10-26 00:14:00.517300, 0
2017-10-26 00:14:02.954800, 0
2017-10-26 00:14:10.704800, 0
2017-10-26 00:14:13.282900, 0
2017-10-26 00:14:20.907900, 0
2017-10-26 00:14:23.564200, 0
2017-10-26 00:14:31.095400, 0
2017-10-26 00:14:33.892300, 0
2017-10-26 00:14:41.283000, 0
2017-10-26 00:14:44.173700, 0
2017-10-26 00:14:51.501800, 0
2017-10-26 00:14:54.470500, 0
2017-10-26 00:15:01.704900, 0
2017-10-26 00:15:04.767400, 0
2017-10-26 00:15:11.923600, 0
2017-10-26 00:15:15.048800, 0
2017-10-26 00:15:22.111200, 0
2017-10-26 00:15:25.361200, 0
2017-10-26 00:15:32.330000, 0
2017-10-26 00:15:35.658100, 0
2017-10-26 00:15:42.533100, 0
2017-10-26 00:15:45.955000, 0
2017-10-26 00:15:52.751900, 0
2017-10-26 00:15:56.298700, 0
2017-10-26 00:16:02.970700, 0
2017-10-26 00:16:06.611300, 0
2017-10-26 00:16:13.189400, 0
2017-10-26 00:16:16.923800, 0
2017-10-26 00:16:23.392600, 0
2017-10-26 00:16:27.220700, 0
2017-10-26 00:16:33.626900, 0
2017-10-26 00:16:37.517600, 0
2017-10-26 00:16:43.814500, 0
2017-10-26 00:16:47.830100, 0
2017-10-26 00:16:54.048900, 0
2017-10-26 00:16:58.127000, 0
2017-10-26 00:17:04.236400, 0
2017-10-26 00:17:08.423900, 0
2017-10-26 00:17:14.455200, 0
2017-10-26 00:17:18.736400, 0
2017-10-26 00:17:24.689600, 0
2017-10-26 00:17:29.048900, 0
2017-10-26 00:17:34.892700, 0
2017-10-26 00:17:39.361500, 0
2017-10-26 00:17:45.095800, 0
2017-10-26 00:17:49.658300, 0
2017-10-26 00:17:55.299200, 0
2017-10-26 00:17:59.970900, 0
2017-10-26 00:18:05.502100, 0
2017-10-26 00:18:10.283400, 0
2017-10-26 00:18:10.549000, 0
2017-10-26 00:18:15.720900, 0
2017-10-26 00:18:20.736500, 0
2017-10-26 00:18:25.924000, 0
2017-10-26 00:18:31.049000, 0
2017-10-26 00:18:36.127200, 0
2017-10-26 00:18:42.127200, 0
2017-10-26 00:18:46.330300, 0
2017-10-26 00:18:52.408500, 0
2017-10-26 00:18:56.549200, 0
2017-10-26 00:19:02.674100, 0
2017-10-26 00:19:06.799100, 0
2017-10-26 00:19:12.971000, 0
2017-10-26 00:19:17.174100, 0
2017-10-26 00:19:23.252300, 0
2017-10-26 00:19:27.564800, 0
2017-10-26 00:19:33.502300, 0
2017-10-26 00:19:37.971000, 0
2017-10-26 00:19:43.783700, 0
2017-10-26 00:19:48.392900, 0
2017-10-26 00:19:54.064900, 0
2017-10-26 00:19:58.846100, 0
2017-10-26 00:20:04.361800, 0
2017-10-26 00:20:09.174300, 0
2017-10-26 00:20:14.643000, 0
2017-10-26 00:20:19.549300, 0
2017-10-26 00:20:24.908700, 0
2017-10-26 00:20:29.908600, 0
2017-10-26 00:20:35.174300, 0
2017-10-26 00:20:40.330500, 0
2017-10-26 00:20:45.439900, 0
2017-10-26 00:20:50.721200, 0
2017-10-26 00:20:55.736800, 0
2017-10-26 00:21:01.111800, 0
2017-10-26 00:21:06.018200, 0
2017-10-26 00:21:11.533700, 0
2017-10-26 00:21:16.283700, 0
2017-10-26 00:21:22.033800, 0
2017-10-26 00:21:26.533800, 0
2017-10-26 00:21:32.455700, 0
2017-10-26 00:21:36.815100, 0
2017-10-26 00:21:42.862000, 0
2017-10-26 00:21:47.096300, 0
2017-10-26 00:21:54.018200, 0
2017-10-26 00:21:57.393200, 0
2017-10-26 00:22:04.315100, 0
2017-10-26 00:22:07.658800, 0
2017-10-26 00:22:14.705700, 0
2017-10-26 00:22:17.940100, 0
2017-10-26 00:22:25.080800, 0
2017-10-26 00:22:28.237000, 0
2017-10-26 00:22:35.471400, 0
2017-10-26 00:22:38.549600, 0
2017-10-26 00:22:45.862100, 0
2017-10-26 00:22:48.877700, 0
2017-10-26 00:22:56.362100, 0
2017-10-26 00:22:59.190200, 0
2017-10-26 00:23:06.721500, 0
2017-10-26 00:23:09.534000, 0
2017-10-26 00:23:17.127800, 0
2017-10-26 00:23:19.877700, 0
2017-10-26 00:23:27.877800, 0
2017-10-26 00:23:30.205900, 0
2017-10-26 00:23:38.424700, 0
2017-10-26 00:23:40.893400, 0
2017-10-26 00:23:49.221500, 0
2017-10-26 00:23:51.455900, 0
