Instance, Tickets
2017-10-30 00:00:07.011700, 0
2017-10-30 00:00:07.230400, 0
2017-10-30 00:00:07.355400, 0
2017-10-30 00:00:07.480500, 0
2017-10-30 00:00:07.996000, 0
2017-10-30 00:00:08.324200, 0
2017-10-30 00:00:17.355500, 0
2017-10-30 00:00:17.605500, 0
2017-10-30 00:00:17.714800, 0
2017-10-30 00:00:17.839900, 0
2017-10-30 00:00:18.386700, 0
2017-10-30 00:00:18.730500, 0
2017-10-30 00:00:27.714800, 0
2017-10-30 00:00:27.964900, 0
2017-10-30 00:00:28.089900, 0
2017-10-30 00:00:28.214900, 0
2017-10-30 00:00:28.918000, 0
2017-10-30 00:00:29.261800, 0
2017-10-30 00:00:38.058600, 0
2017-10-30 00:00:38.277400, 0
2017-10-30 00:00:38.386800, 0
2017-10-30 00:00:38.511700, 0
2017-10-30 00:00:39.183600, 0
2017-10-30 00:00:39.558600, 0
2017-10-30 00:00:48.386700, 0
2017-10-30 00:00:48.605500, 0
2017-10-30 00:00:48.714900, 0
2017-10-30 00:00:48.855500, 0
2017-10-30 00:00:49.464900, 0
2017-10-30 00:00:49.855500, 0
2017-10-30 00:00:58.730500, 0
2017-10-30 00:00:58.933600, 0
2017-10-30 00:00:59.058700, 0
2017-10-30 00:00:59.168100, 0
2017-10-30 00:00:59.730500, 0
2017-10-30 00:01:00.199300, 0
2017-10-30 00:01:09.074300, 0
2017-10-30 00:01:09.308700, 0
2017-10-30 00:01:09.433700, 0
2017-10-30 00:01:09.574300, 0
2017-10-30 00:01:10.199300, 0
2017-10-30 00:01:10.605500, 0
2017-10-30 00:01:19.433700, 0
2017-10-30 00:01:19.652400, 0
2017-10-30 00:01:19.761800, 0
2017-10-30 00:01:19.871200, 0
2017-10-30 00:01:20.480600, 0
2017-10-30 00:01:20.902500, 0
2017-10-30 00:01:29.761800, 0
2017-10-30 00:01:29.965000, 0
2017-10-30 00:01:30.074400, 0
2017-10-30 00:01:30.199300, 0
2017-10-30 00:01:30.746200, 0
2017-10-30 00:01:31.199400, 0
2017-10-30 00:01:40.152500, 0
2017-10-30 00:01:40.636900, 0
2017-10-30 00:01:40.761900, 0
2017-10-30 00:01:40.918100, 0
2017-10-30 00:01:41.527500, 0
2017-10-30 00:01:41.886900, 0
2017-10-30 00:01:50.730700, 0
2017-10-30 00:01:50.996300, 0
2017-10-30 00:01:51.121200, 0
2017-10-30 00:01:51.246300, 0
2017-10-30 00:01:51.824400, 0
2017-10-30 00:01:52.199400, 0
2017-10-30 00:02:01.058800, 0
2017-10-30 00:02:01.293100, 0
2017-10-30 00:02:01.418200, 0
2017-10-30 00:02:01.527500, 0
2017-10-30 00:02:02.105700, 0
2017-10-30 00:02:02.511900, 0
2017-10-30 00:02:11.418200, 0
2017-10-30 00:02:11.636900, 0
2017-10-30 00:02:11.746300, 0
2017-10-30 00:02:11.902600, 0
2017-10-30 00:02:12.168200, 0
2017-10-30 00:02:12.543200, 0
2017-10-30 00:02:12.887000, 0
2017-10-30 00:02:21.777600, 0
2017-10-30 00:02:22.043200, 0
2017-10-30 00:02:22.183900, 0
2017-10-30 00:02:22.433800, 0
2017-10-30 00:02:22.840100, 0
2017-10-30 00:02:23.183800, 0
2017-10-30 00:02:32.137000, 0
2017-10-30 00:02:32.340100, 0
2017-10-30 00:02:32.465100, 0
2017-10-30 00:02:32.715100, 0
2017-10-30 00:02:33.215100, 0
2017-10-30 00:02:33.605700, 0
2017-10-30 00:02:42.512000, 0
2017-10-30 00:02:42.824500, 0
2017-10-30 00:02:42.996400, 0
2017-10-30 00:02:43.246300, 0
2017-10-30 00:02:43.637000, 0
2017-10-30 00:02:44.043200, 0
2017-10-30 00:02:52.871400, 0
2017-10-30 00:02:53.121400, 0
2017-10-30 00:02:53.262000, 0
2017-10-30 00:02:53.574600, 0
2017-10-30 00:02:53.949500, 0
2017-10-30 00:02:54.340100, 0
2017-10-30 00:03:03.230800, 0
2017-10-30 00:03:03.465100, 0
2017-10-30 00:03:03.590100, 0
2017-10-30 00:03:03.902700, 0
2017-10-30 00:03:04.215100, 0
2017-10-30 00:03:04.605800, 0
2017-10-30 00:03:13.590200, 0
2017-10-30 00:03:13.840200, 0
2017-10-30 00:03:13.980800, 0
2017-10-30 00:03:14.230800, 0
2017-10-30 00:03:14.668300, 0
2017-10-30 00:03:15.090200, 0
2017-10-30 00:03:23.965200, 0
2017-10-30 00:03:24.215200, 0
2017-10-30 00:03:24.340200, 0
2017-10-30 00:03:24.605800, 0
2017-10-30 00:03:25.168300, 0
2017-10-30 00:03:25.434000, 0
2017-10-30 00:03:34.324600, 0
2017-10-30 00:03:34.559000, 0
2017-10-30 00:03:34.699600, 0
2017-10-30 00:03:34.949600, 0
2017-10-30 00:03:35.480800, 0
2017-10-30 00:03:35.746500, 0
2017-10-30 00:03:44.668300, 0
2017-10-30 00:03:44.918400, 0
2017-10-30 00:03:45.043400, 0
2017-10-30 00:03:45.309000, 0
2017-10-30 00:03:45.824600, 0
2017-10-30 00:03:46.074600, 0
2017-10-30 00:03:55.059000, 0
2017-10-30 00:03:55.324600, 0
2017-10-30 00:03:55.434000, 0
2017-10-30 00:03:55.699600, 0
2017-10-30 00:03:56.215200, 0
2017-10-30 00:03:56.543400, 0
2017-10-30 00:04:05.418400, 0
2017-10-30 00:04:05.668400, 0
2017-10-30 00:04:05.855900, 0
2017-10-30 00:04:06.121500, 0
2017-10-30 00:04:06.621500, 0
2017-10-30 00:04:06.855900, 0
2017-10-30 00:04:15.777800, 0
2017-10-30 00:04:16.027800, 0
2017-10-30 00:04:16.168400, 0
2017-10-30 00:04:16.418400, 0
2017-10-30 00:04:16.934000, 0
2017-10-30 00:04:17.184000, 0
2017-10-30 00:04:26.137200, 0
2017-10-30 00:04:26.402800, 0
2017-10-30 00:04:26.527800, 0
