Instance, Tickets
2017-10-28 00:00:08.316900, 2
2017-10-28 00:00:18.645000, 2
2017-10-28 00:00:28.988800, 2
2017-10-28 00:00:39.348200, 2
2017-10-28 00:00:49.692000, 2
2017-10-28 00:01:00.051300, 2
2017-10-28 00:01:10.410700, 2
2017-10-28 00:01:20.754500, 2
2017-10-28 00:01:31.145200, 2
2017-10-28 00:01:41.488900, 2
2017-10-28 00:01:51.832800, 2
2017-10-28 00:02:02.223400, 2
2017-10-28 00:02:12.629700, 2
2017-10-28 00:02:22.989000, 2
2017-10-28 00:02:33.364000, 2
2017-10-28 00:02:43.708000, 2
2017-10-28 00:02:54.051600, 2
2017-10-28 00:03:04.426600, 2
2017-10-28 00:03:15.067200, 2
2017-10-28 00:03:25.426600, 2
2017-10-28 00:03:35.754800, 2
2017-10-28 00:03:46.129800, 2
2017-10-28 00:03:56.473600, 2
2017-10-28 00:04:06.801700, 2
2017-10-28 00:04:17.176700, 2
2017-10-28 00:04:27.520600, 2
2017-10-28 00:04:37.895600, 2
2017-10-28 00:04:48.254900, 2
2017-10-28 00:04:58.629900, 2
2017-10-28 00:05:09.005000, 2
2017-10-28 00:05:19.364400, 2
2017-10-28 00:05:29.755000, 2
2017-10-28 00:05:40.098800, 0
2017-10-28 00:05:50.364400, 0
2017-10-28 00:06:00.630100, 0
2017-10-28 00:06:10.911300, 0
2017-10-28 00:06:21.208200, 0
2017-10-28 00:06:31.473900, 0
2017-10-28 00:06:41.770800, 0
2017-10-28 00:06:52.036400, 0
2017-10-28 00:07:02.302100, 0
2017-10-28 00:07:12.567800, 0
2017-10-28 00:07:22.864600, 0
2017-10-28 00:07:33.130300, 0
2017-10-28 00:07:43.380300, 0
2017-10-28 00:07:53.661500, 0
2017-10-28 00:08:03.911600, 0
2017-10-28 00:08:14.177200, 0
2017-10-28 00:08:24.489700, 0
2017-10-28 00:08:34.771000, 0
2017-10-28 00:08:45.036600, 0
2017-10-28 00:08:55.317900, 0
2017-10-28 00:09:05.599200, 0
2017-10-28 00:09:15.880400, 0
2017-10-28 00:09:26.177400, 0
2017-10-28 00:09:36.443000, 0
2017-10-28 00:09:46.771300, 0
2017-10-28 00:09:57.036800, 0
2017-10-28 00:10:07.318100, 0
2017-10-28 00:10:17.583700, 0
2017-10-28 00:10:27.880600, 0
2017-10-28 00:10:38.161900, 0
2017-10-28 00:10:48.458800, 0
2017-10-28 00:10:58.755700, 0
2017-10-28 00:11:09.052600, 0
2017-10-28 00:11:19.318200, 0
2017-10-28 00:11:29.583900, 0
2017-10-28 00:11:39.849500, 0
2017-10-28 00:11:50.146400, 0
2017-10-28 00:12:00.505800, 0
2017-10-28 00:12:10.787000, 0
2017-10-28 00:12:21.068300, 0
2017-10-28 00:12:31.349600, 0
2017-10-28 00:12:41.646600, 0
2017-10-28 00:12:51.927700, 0
2017-10-28 00:13:02.209000, 0
2017-10-28 00:13:12.505900, 0
2017-10-28 00:13:22.849700, 0
2017-10-28 00:13:33.115300, 0
2017-10-28 00:13:43.381000, 0
2017-10-28 00:13:53.677900, 0
2017-10-28 00:14:03.974800, 0
2017-10-28 00:14:14.271700, 0
2017-10-28 00:14:24.568600, 0
2017-10-28 00:14:34.865500, 0
2017-10-28 00:14:45.162300, 0
2017-10-28 00:14:55.459200, 0
2017-10-28 00:15:05.740500, 0
2017-10-28 00:15:16.006200, 0
2017-10-28 00:15:26.287400, 0
2017-10-28 00:15:36.568700, 0
2017-10-28 00:15:46.865600, 0
2017-10-28 00:15:57.146900, 0
2017-10-28 00:16:07.443700, 0
2017-10-28 00:16:17.740600, 0
2017-10-28 00:16:28.037600, 0
2017-10-28 00:16:38.318800, 0
2017-10-28 00:16:48.600100, 0
2017-10-28 00:16:58.865700, 0
2017-10-28 00:17:09.147000, 0
2017-10-28 00:17:19.397000, 0
2017-10-28 00:17:29.678300, 0
2017-10-28 00:17:39.959600, 0
2017-10-28 00:17:50.225300, 0
2017-10-28 00:18:00.506500, 0
2017-10-28 00:18:10.787700, 0
2017-10-28 00:18:21.069000, 0
2017-10-28 00:18:31.334700, 0
2017-10-28 00:18:41.615900, 0
2017-10-28 00:18:51.865900, 0
2017-10-28 00:19:02.162900, 0
2017-10-28 00:19:12.428500, 0
2017-10-28 00:19:22.725400, 0
2017-10-28 00:19:33.006700, 0
2017-10-28 00:19:43.319200, 0
2017-10-28 00:19:53.631700, 0
2017-10-28 00:20:03.928600, 0
2017-10-28 00:20:14.209900, 0
2017-10-28 00:20:24.491200, 0
2017-10-28 00:20:34.850500, 0
2017-10-28 00:20:45.116200, 0
2017-10-28 00:20:55.538100, 0
2017-10-28 00:21:05.850600, 0
2017-10-28 00:21:16.131900, 0
2017-10-28 00:21:26.538200, 0
2017-10-28 00:21:37.085000, 0
2017-10-28 00:21:47.491300, 0
2017-10-28 00:21:57.803800, 0
2017-10-28 00:22:08.178800, 0
2017-10-28 00:22:18.460100, 0
2017-10-28 00:22:28.991400, 0
2017-10-28 00:22:29.366400, 0
2017-10-28 00:22:39.663300, 0
2017-10-28 00:22:49.944500, 0
2017-10-28 00:23:00.288300, 0
2017-10-28 00:23:10.647700, 0
2017-10-28 00:23:21.007100, 0
2017-10-28 00:23:31.304100, 0
2017-10-28 00:23:41.710300, 0
2017-10-28 00:23:52.241500, 0
2017-10-28 00:24:02.522800, 0
2017-10-28 00:24:12.835300, 0
2017-10-28 00:24:23.132200, 0
2017-10-28 00:24:33.429100, 0
2017-10-28 00:24:43.710400, 0
2017-10-28 00:24:54.132300, 0
2017-10-28 00:25:04.476100, 0
2017-10-28 00:25:14.882300, 0
2017-10-28 00:25:25.163600, 0
2017-10-28 00:25:35.523000, 0
2017-10-28 00:25:45.898000, 0
2017-10-28 00:25:56.304300, 0
2017-10-28 00:26:06.773000, 0
2017-10-28 00:26:17.085600, 0
2017-10-28 00:26:27.398100, 0
2017-10-28 00:26:37.679400, 0
2017-10-28 00:26:48.007500, 0
2017-10-28 00:26:58.288800, 0
2017-10-28 00:27:08.663800, 0
2017-10-28 00:27:18.929400, 0
2017-10-28 00:27:29.273200, 0
2017-10-28 00:27:39.648200, 0
2017-10-28 00:27:49.929500, 0
2017-10-28 00:28:00.351400, 0
2017-10-28 00:28:10.648300, 0
2017-10-28 00:28:21.023300, 0
2017-10-28 00:28:31.414000, 0
2017-10-28 00:28:41.695200, 0
2017-10-28 00:28:52.054600, 0
2017-10-28 00:29:02.367200, 0
2017-10-28 00:29:12.757800, 0
2017-10-28 00:29:23.054700, 0
2017-10-28 00:29:33.429700, 0
2017-10-28 00:29:43.773500, 0
2017-10-28 00:29:54.164100, 0
2017-10-28 00:30:04.461000, 0
2017-10-28 00:30:14.757900, 0
2017-10-28 00:30:25.070600, 0
2017-10-28 00:30:35.398600, 0
2017-10-28 00:30:45.758000, 0
2017-10-28 00:30:56.073400, 0
2017-10-28 00:31:06.414300, 0
2017-10-28 00:31:16.773700, 0
2017-10-28 00:31:27.070600, 0
2017-10-28 00:31:37.461200, 0
2017-10-28 00:31:47.820600, 0
2017-10-28 00:31:58.117500, 0
2017-10-28 00:32:08.508100, 0
2017-10-28 00:32:18.867500, 0
2017-10-28 00:32:29.242500, 0
2017-10-28 00:32:39.555100, 0
2017-10-28 00:32:49.836300, 0
2017-10-28 00:33:00.242600, 0
2017-10-28 00:33:10.570700, 0
2017-10-28 00:33:20.945800, 0
2017-10-28 00:33:31.273900, 0
2017-10-28 00:33:41.633400, 0
2017-10-28 00:33:51.945800, 0
2017-10-28 00:34:02.227100, 0
2017-10-28 00:34:12.555300, 0
2017-10-28 00:34:22.992800, 0
2017-10-28 00:34:33.320900, 0
2017-10-28 00:34:43.617800, 0
2017-10-28 00:34:54.024100, 0
2017-10-28 00:35:04.336600, 0
2017-10-28 00:35:14.711700, 0
2017-10-28 00:35:25.039800, 0
2017-10-28 00:35:35.352300, 0
2017-10-28 00:35:45.649200, 0
2017-10-28 00:35:55.946100, 0
2017-10-28 00:36:06.321100, 0
2017-10-28 00:36:16.633600, 0
2017-10-28 00:36:26.977400, 0
2017-10-28 00:36:37.368000, 0
2017-10-28 00:36:47.696200, 0
2017-10-28 00:36:58.086900, 0
2017-10-28 00:37:08.399300, 0
2017-10-28 00:37:18.696200, 0
2017-10-28 00:37:29.102500, 0
2017-10-28 00:37:39.430600, 0
2017-10-28 00:37:49.758800, 0
2017-10-28 00:38:00.212000, 0
2017-10-28 00:38:10.493200, 0
2017-10-28 00:38:20.899500, 0
2017-10-28 00:38:31.258900, 0
2017-10-28 00:38:41.602700, 0
2017-10-28 00:38:51.899600, 0
2017-10-28 00:39:02.290200, 0
2017-10-28 00:39:12.602700, 0
2017-10-28 00:39:22.977800, 0
2017-10-28 00:39:33.305900, 0
2017-10-28 00:39:43.634000, 0
2017-10-28 00:39:53.962200, 0
2017-10-28 00:40:04.399700, 0
2017-10-28 00:40:14.680900, 0
2017-10-28 00:40:25.024700, 0
2017-10-28 00:40:35.368500, 0
2017-10-28 00:40:45.665400, 0
2017-10-28 00:40:56.087300, 0
2017-10-28 00:41:06.368600, 0
2017-10-28 00:41:16.696700, 0
2017-10-28 00:41:27.040500, 0
2017-10-28 00:41:37.431100, 0
2017-10-28 00:41:47.774900, 0
2017-10-28 00:41:58.134300, 0
2017-10-28 00:42:08.446800, 0
2017-10-28 00:42:18.790600, 0
2017-10-28 00:42:29.103100, 0
