Instance, Tickets
2017-10-30 00:00:07.121000, 0
2017-10-30 00:00:08.105400, 0
2017-10-30 00:00:17.480400, 0
2017-10-30 00:00:18.496100, 0
2017-10-30 00:00:27.841100, 0
2017-10-30 00:00:29.027400, 0
2017-10-30 00:00:38.152400, 0
2017-10-30 00:00:39.293000, 0
2017-10-30 00:00:48.496100, 0
2017-10-30 00:00:49.558600, 0
2017-10-30 00:00:58.839900, 0
2017-10-30 00:00:59.839900, 0
2017-10-30 00:01:09.199300, 0
2017-10-30 00:01:10.339900, 0
2017-10-30 00:01:19.543100, 0
2017-10-30 00:01:20.590000, 0
2017-10-30 00:01:29.871200, 0
2017-10-30 00:01:30.840000, 0
2017-10-30 00:01:40.511900, 0
2017-10-30 00:01:41.636800, 0
2017-10-30 00:01:50.840000, 0
2017-10-30 00:01:51.949400, 0
2017-10-30 00:02:01.168100, 0
2017-10-30 00:02:02.230700, 0
2017-10-30 00:02:11.527500, 0
2017-10-30 00:02:12.652500, 0
2017-10-30 00:02:21.918200, 0
2017-10-30 00:02:22.949400, 0
2017-10-30 00:02:32.230700, 0
2017-10-30 00:02:33.355700, 0
2017-10-30 00:02:42.683900, 0
2017-10-30 00:02:43.793200, 0
2017-10-30 00:02:52.996400, 0
2017-10-30 00:02:54.074500, 0
2017-10-30 00:03:03.340200, 0
2017-10-30 00:03:04.324500, 0
2017-10-30 00:03:13.715200, 0
2017-10-30 00:03:14.777700, 0
2017-10-30 00:03:24.090200, 0
2017-10-30 00:03:25.027700, 0
2017-10-30 00:03:34.434000, 0
2017-10-30 00:03:35.340200, 0
2017-10-30 00:03:44.793300, 0
2017-10-30 00:03:45.684000, 0
2017-10-30 00:03:55.184000, 0
2017-10-30 00:03:56.074600, 0
2017-10-30 00:04:05.543500, 0
2017-10-30 00:04:06.496500, 0
2017-10-30 00:04:15.902800, 0
2017-10-30 00:04:16.793400, 0
2017-10-30 00:04:26.262200, 0
2017-10-30 00:04:27.184000, 0
2017-10-30 00:04:36.606000, 0
2017-10-30 00:04:37.481000, 0
2017-10-30 00:04:46.996600, 0
2017-10-30 00:04:47.918500, 0
2017-10-30 00:04:57.340400, 0
2017-10-30 00:04:58.262400, 0
2017-10-30 00:05:07.699800, 0
2017-10-30 00:05:08.637300, 0
2017-10-30 00:05:18.059200, 0
2017-10-30 00:05:18.949800, 0
2017-10-30 00:05:28.434200, 0
2017-10-30 00:05:29.246700, 0
2017-10-30 00:05:38.856100, 0
2017-10-30 00:05:39.762300, 0
2017-10-30 00:05:49.184300, 0
2017-10-30 00:05:50.106100, 0
2017-10-30 00:05:59.528000, 0
2017-10-30 00:06:00.481100, 0
2017-10-30 00:06:09.887400, 0
2017-10-30 00:06:10.809300, 0
2017-10-30 00:06:20.231200, 0
2017-10-30 00:06:21.137400, 0
2017-10-30 00:06:30.653000, 0
2017-10-30 00:06:31.512400, 0
2017-10-30 00:06:41.028100, 0
2017-10-30 00:06:41.840600, 0
2017-10-30 00:06:51.387500, 0
2017-10-30 00:06:52.121900, 0
2017-10-30 00:07:01.746900, 0
2017-10-30 00:07:02.434400, 0
2017-10-30 00:07:12.090700, 0
2017-10-30 00:07:12.700000, 0
2017-10-30 00:07:22.481300, 0
2017-10-30 00:07:23.106300, 0
2017-10-30 00:07:32.793800, 0
2017-10-30 00:07:33.371900, 0
2017-10-30 00:07:43.153200, 0
2017-10-30 00:07:43.778300, 0
2017-10-30 00:07:53.512600, 0
2017-10-30 00:07:54.153200, 0
2017-10-30 00:08:03.856400, 0
2017-10-30 00:08:04.559500, 0
2017-10-30 00:08:14.293900, 0
2017-10-30 00:08:14.903300, 0
2017-10-30 00:08:24.653300, 0
2017-10-30 00:08:25.247000, 0
2017-10-30 00:08:35.044000, 0
2017-10-30 00:08:35.684500, 0
2017-10-30 00:08:45.403300, 0
2017-10-30 00:08:46.028300, 0
2017-10-30 00:08:55.856500, 0
2017-10-30 00:08:56.512700, 0
2017-10-30 00:09:06.200300, 0
2017-10-30 00:09:06.840900, 0
2017-10-30 00:09:16.622100, 0
2017-10-30 00:09:17.294000, 0
2017-10-30 00:09:27.012800, 0
2017-10-30 00:09:27.715900, 0
2017-10-30 00:09:37.325300, 0
2017-10-30 00:09:37.981500, 0
2017-10-30 00:09:47.684700, 0
2017-10-30 00:09:48.450300, 0
2017-10-30 00:09:58.184700, 0
2017-10-30 00:09:58.809800, 0
2017-10-30 00:10:08.559700, 0
2017-10-30 00:10:09.200300, 0
2017-10-30 00:10:18.934700, 0
2017-10-30 00:10:19.606600, 0
2017-10-30 00:10:29.356600, 0
2017-10-30 00:10:30.044200, 0
2017-10-30 00:10:39.731700, 0
2017-10-30 00:10:40.356700, 0
2017-10-30 00:10:50.059800, 0
2017-10-30 00:10:50.700400, 0
2017-10-30 00:11:00.450500, 0
2017-10-30 00:11:01.216100, 0
2017-10-30 00:11:10.809900, 0
2017-10-30 00:11:11.434800, 0
2017-10-30 00:11:21.184900, 0
2017-10-30 00:11:21.669400, 0
2017-10-30 00:11:31.622400, 0
2017-10-30 00:11:32.169400, 0
2017-10-30 00:11:42.091200, 0
2017-10-30 00:11:42.638100, 0
2017-10-30 00:11:52.466200, 0
2017-10-30 00:11:53.059900, 0
2017-10-30 00:12:02.809900, 0
2017-10-30 00:12:03.372400, 0
2017-10-30 00:12:13.231900, 0
2017-10-30 00:12:13.778700, 0
2017-10-30 00:12:23.622500, 0
2017-10-30 00:12:24.153800, 0
2017-10-30 00:12:33.950600, 0
2017-10-30 00:12:34.528800, 0
2017-10-30 00:12:44.310000, 0
2017-10-30 00:12:44.856900, 0
2017-10-30 00:12:54.685100, 0
2017-10-30 00:12:55.294400, 0
2017-10-30 00:13:05.122600, 0
2017-10-30 00:13:05.716300, 0
2017-10-30 00:13:15.482000, 0
2017-10-30 00:13:16.107000, 0
2017-10-30 00:13:26.013200, 0
2017-10-30 00:13:26.591400, 0
2017-10-30 00:13:36.388300, 0
2017-10-30 00:13:36.935100, 0
2017-10-30 00:13:46.857000, 0
2017-10-30 00:13:47.435100, 0
2017-10-30 00:13:57.200800, 0
2017-10-30 00:13:57.747700, 0
2017-10-30 00:14:07.638300, 0
2017-10-30 00:14:08.200800, 0
2017-10-30 00:14:17.997700, 0
2017-10-30 00:14:18.575800, 0
2017-10-30 00:14:28.419600, 0
2017-10-30 00:14:28.997700, 0
2017-10-30 00:14:38.825900, 0
2017-10-30 00:14:39.341500, 0
2017-10-30 00:14:49.185300, 0
2017-10-30 00:14:49.732200, 0
2017-10-30 00:14:59.591600, 0
2017-10-30 00:15:00.154100, 0
2017-10-30 00:15:10.122800, 0
2017-10-30 00:15:10.700900, 0
2017-10-30 00:15:20.529100, 0
2017-10-30 00:15:21.091600, 0
2017-10-30 00:15:30.982200, 0
2017-10-30 00:15:31.654100, 0
2017-10-30 00:15:41.544800, 0
2017-10-30 00:15:41.982300, 0
2017-10-30 00:15:51.982300, 0
2017-10-30 00:15:52.435400, 0
2017-10-30 00:16:02.341700, 0
2017-10-30 00:16:02.622900, 0
2017-10-30 00:16:12.763600, 0
2017-10-30 00:16:13.013600, 0
2017-10-30 00:16:23.154300, 0
2017-10-30 00:16:23.419800, 0
2017-10-30 00:16:33.513600, 0
2017-10-30 00:16:33.763600, 0
2017-10-30 00:16:43.919900, 0
2017-10-30 00:16:44.185500, 0
2017-10-30 00:16:54.498000, 0
2017-10-30 00:16:54.794900, 0
2017-10-30 00:17:04.841800, 0
2017-10-30 00:17:05.107400, 0
2017-10-30 00:17:15.248100, 0
2017-10-30 00:17:15.576200, 0
2017-10-30 00:17:25.654400, 0
2017-10-30 00:17:26.013700, 0
2017-10-30 00:17:36.123100, 0
2017-10-30 00:17:36.404300, 0
2017-10-30 00:17:46.466900, 0
2017-10-30 00:17:46.701300, 0
2017-10-30 00:17:56.873100, 0
2017-10-30 00:17:57.170100, 0
2017-10-30 00:18:07.248200, 0
2017-10-30 00:18:07.529400, 0
2017-10-30 00:18:17.638800, 0
2017-10-30 00:18:17.873200, 0
2017-10-30 00:18:28.045100, 0
2017-10-30 00:18:28.295100, 0
2017-10-30 00:18:38.654500, 0
2017-10-30 00:18:38.888800, 0
2017-10-30 00:18:49.060800, 0
2017-10-30 00:18:49.310800, 0
2017-10-30 00:18:59.467000, 0
2017-10-30 00:18:59.795100, 0
2017-10-30 00:19:09.888900, 0
2017-10-30 00:19:10.154500, 0
2017-10-30 00:19:20.295200, 0
2017-10-30 00:19:20.607700, 0
2017-10-30 00:19:30.654600, 0
2017-10-30 00:19:30.920200, 0
2017-10-30 00:19:41.060800, 0
2017-10-30 00:19:41.295400, 0
2017-10-30 00:19:51.467100, 0
2017-10-30 00:19:51.748400, 0
2017-10-30 00:20:01.857800, 0
2017-10-30 00:20:02.123400, 0
2017-10-30 00:20:12.279700, 0
2017-10-30 00:20:12.607800, 0
2017-10-30 00:20:22.920300, 0
2017-10-30 00:20:23.232800, 0
2017-10-30 00:20:33.295300, 0
2017-10-30 00:20:33.545300, 0
2017-10-30 00:20:43.686000, 0
2017-10-30 00:20:44.029700, 0
2017-10-30 00:20:54.092300, 0
2017-10-30 00:20:54.357900, 0
2017-10-30 00:21:04.623500, 0
2017-10-30 00:21:04.889100, 0
2017-10-30 00:21:15.014200, 0
2017-10-30 00:21:15.264100, 0
2017-10-30 00:21:25.373500, 0
2017-10-30 00:21:25.686100, 0
2017-10-30 00:21:35.795500, 0
2017-10-30 00:21:36.139200, 0
2017-10-30 00:21:46.248600, 0
2017-10-30 00:21:46.514400, 0
2017-10-30 00:21:56.639200, 0
2017-10-30 00:21:56.920500, 0
2017-10-30 00:22:07.326700, 0
2017-10-30 00:22:07.654900, 0
2017-10-30 00:22:17.733000, 0
2017-10-30 00:22:18.061200, 0
2017-10-30 00:22:28.123700, 0
2017-10-30 00:22:28.561200, 0
2017-10-30 00:22:38.545600, 0
2017-10-30 00:22:38.826800, 0
2017-10-30 00:22:49.030000, 0
2017-10-30 00:22:49.311200, 0
2017-10-30 00:22:59.342500, 0
2017-10-30 00:22:59.608100, 0
2017-10-30 00:23:09.748800, 0
2017-10-30 00:23:09.998800, 0
2017-10-30 00:23:20.155000, 0
2017-10-30 00:23:20.451900, 0
2017-10-30 00:23:30.561300, 0
2017-10-30 00:23:31.576900, 0
2017-10-30 00:23:40.967600, 0
2017-10-30 00:23:41.873900, 0
2017-10-30 00:23:51.592600, 0
2017-10-30 00:23:52.108200, 0
2017-10-30 00:24:01.998900, 0
2017-10-30 00:24:02.311300, 0
2017-10-30 00:24:12.420800, 0
2017-10-30 00:24:12.780200, 0
2017-10-30 00:24:22.858300, 0
2017-10-30 00:24:23.123900, 0
2017-10-30 00:24:33.405200, 0
2017-10-30 00:24:33.639600, 0
2017-10-30 00:24:43.733300, 0
