Instance, Tickets
2017-10-28 00:00:05.379400, 2
2017-10-28 00:00:15.754400, 2
2017-10-28 00:00:26.223200, 2
2017-10-28 00:00:36.582600, 2
2017-10-28 00:00:46.942000, 2
2017-10-28 00:00:57.317000, 2
2017-10-28 00:01:07.676400, 2
2017-10-28 00:01:18.020100, 2
2017-10-28 00:01:28.410800, 2
2017-10-28 00:01:38.785800, 2
2017-10-28 00:01:49.145200, 2
2017-10-28 00:01:59.520300, 2
2017-10-28 00:02:09.957700, 2
2017-10-28 00:02:20.317200, 2
2017-10-28 00:02:30.707800, 2
2017-10-28 00:02:41.082800, 2
2017-10-28 00:02:51.582800, 2
2017-10-28 00:03:01.957900, 2
2017-10-28 00:03:12.348500, 2
2017-10-28 00:03:22.692200, 2
2017-10-28 00:03:33.082900, 2
2017-10-28 00:03:43.457900, 2
2017-10-28 00:03:53.895500, 2
2017-10-28 00:04:04.254800, 2
2017-10-28 00:04:14.629800, 2
2017-10-28 00:04:25.004900, 2
2017-10-28 00:04:35.364300, 2
2017-10-28 00:04:45.676800, 2
2017-10-28 00:04:56.051800, 2
2017-10-28 00:05:06.426800, 2
2017-10-28 00:05:16.833100, 2
2017-10-28 00:05:27.208100, 2
2017-10-28 00:05:37.551900, 0
2017-10-28 00:05:47.817500, 0
2017-10-28 00:05:58.083300, 0
2017-10-28 00:06:08.364500, 0
2017-10-28 00:06:18.645700, 0
2017-10-28 00:06:28.911400, 0
2017-10-28 00:06:39.192600, 0
2017-10-28 00:06:49.458400, 0
2017-10-28 00:06:59.755200, 0
2017-10-28 00:07:10.020800, 0
2017-10-28 00:07:20.317700, 0
2017-10-28 00:07:30.614600, 0
2017-10-28 00:07:40.911500, 0
2017-10-28 00:07:51.177200, 0
2017-10-28 00:07:51.458400, 0
2017-10-28 00:08:01.692800, 0
2017-10-28 00:08:11.989700, 0
2017-10-28 00:08:22.286700, 0
2017-10-28 00:08:32.567900, 0
2017-10-28 00:08:42.833500, 0
2017-10-28 00:08:53.130400, 0
2017-10-28 00:09:03.427300, 0
2017-10-28 00:09:13.693000, 0
2017-10-28 00:09:23.974200, 0
2017-10-28 00:09:34.239900, 0
2017-10-28 00:09:44.536800, 0
2017-10-28 00:09:54.802400, 0
2017-10-28 00:10:05.115000, 0
2017-10-28 00:10:15.411800, 0
2017-10-28 00:10:25.693100, 0
2017-10-28 00:10:35.990000, 0
2017-10-28 00:10:46.271300, 0
2017-10-28 00:10:56.552500, 0
2017-10-28 00:11:06.865000, 0
2017-10-28 00:11:17.130700, 0
2017-10-28 00:11:27.427600, 0
