Instance, Tickets
2017-10-25 12:16:55.732900, 13
2017-10-25 12:17:06.139000, 14
2017-10-25 12:17:16.545300, 14
2017-10-25 12:17:26.920300, 14
2017-10-25 12:17:37.467300, 14
2017-10-25 12:17:47.873500, 14
2017-10-25 12:17:58.217300, 14
2017-10-25 12:18:08.607900, 14
2017-10-25 12:18:19.123600, 14
2017-10-25 12:18:29.529900, 14
2017-10-25 12:18:40.451700, 14
2017-10-25 12:18:50.811100, 14
2017-10-25 12:19:01.186200, 14
2017-10-25 12:19:11.623700, 14
2017-10-25 12:19:22.030000, 14
2017-10-25 12:19:32.452000, 14
2017-10-25 12:19:42.826800, 14
2017-10-25 12:19:53.248800, 14
2017-10-25 12:20:03.811300, 14
2017-10-25 12:20:14.217500, 14
2017-10-25 12:20:24.592600, 14
2017-10-25 12:20:34.983300, 14
2017-10-25 12:20:45.373800, 14
2017-10-25 12:20:55.780100, 14
2017-10-25 12:21:06.186400, 14
2017-10-25 12:21:16.561400, 13
2017-10-25 12:21:26.983300, 13
2017-10-25 12:21:37.405200, 13
2017-10-25 12:21:47.967700, 12
2017-10-25 12:21:58.467800, 12
2017-10-25 12:22:08.889700, 12
2017-10-25 12:22:19.280300, 12
2017-10-25 12:22:29.670900, 12
2017-10-25 12:22:40.045900, 12
2017-10-25 12:22:50.483500, 12
2017-10-25 12:23:00.889800, 13
2017-10-25 12:23:11.311600, 13
2017-10-25 12:23:21.717900, 13
2017-10-25 12:23:32.327400, 13
2017-10-25 12:23:42.733600, 13
2017-10-25 12:23:53.155500, 13
2017-10-25 12:24:03.546100, 13
2017-10-25 12:24:13.921100, 13
2017-10-25 12:24:24.296200, 13
2017-10-25 12:24:34.718100, 13
2017-10-25 12:24:45.124300, 14
2017-10-25 12:24:55.561900, 14
2017-10-25 12:25:05.983800, 14
2017-10-25 12:25:16.468100, 14
2017-10-25 12:25:26.858800, 14
2017-10-25 12:25:37.249500, 14
2017-10-25 12:25:47.671300, 14
2017-10-25 12:25:58.046400, 14
2017-10-25 12:26:08.437000, 15
2017-10-25 12:26:18.843300, 15
2017-10-25 12:26:29.218300, 15
2017-10-25 12:26:39.609000, 15
2017-10-25 12:26:49.999600, 15
2017-10-25 12:27:00.530900, 15
2017-10-25 12:27:10.905900, 15
2017-10-25 12:27:21.359000, 15
2017-10-25 12:27:31.765300, 15
2017-10-25 12:27:42.155900, 15
2017-10-25 12:27:52.546500, 15
2017-10-25 12:28:02.952800, 15
2017-10-25 12:28:13.452900, 15
2017-10-25 12:28:23.906000, 15
2017-10-25 12:28:34.390400, 15
2017-10-25 12:28:44.937300, 15
2017-10-25 12:28:55.312400, 15
2017-10-25 12:29:05.734200, 15
2017-10-25 12:29:16.187400, 15
2017-10-25 12:29:26.656100, 15
2017-10-25 12:29:37.109300, 15
2017-10-25 12:29:47.515500, 15
2017-10-25 12:29:57.937400, 15
2017-10-25 12:30:08.343700, 15
2017-10-25 12:30:18.734400, 15
2017-10-25 12:30:29.250000, 15
2017-10-25 12:30:39.609400, 15
2017-10-25 12:30:50.015700, 15
2017-10-25 12:31:00.359400, 15
2017-10-25 12:31:10.750100, 15
2017-10-25 12:31:21.140800, 15
2017-10-25 12:31:31.500100, 15
2017-10-25 12:31:41.922000, 15
2017-10-25 12:31:52.297000, 15
2017-10-25 12:32:02.625200, 15
2017-10-25 12:32:13.187700, 15
2017-10-25 12:32:23.578300, 15
2017-10-25 12:32:34.015900, 15
2017-10-25 12:32:44.422100, 15
2017-10-25 12:32:54.797200, 15
2017-10-25 12:33:05.219100, 15
2017-10-25 12:33:15.625300, 15
2017-10-25 12:33:26.031600, 15
2017-10-25 12:33:36.750400, 15
2017-10-25 12:33:47.125400, 15
2017-10-25 12:33:57.641000, 15
2017-10-25 12:34:08.047300, 15
2017-10-25 12:34:18.422300, 15
2017-10-25 12:34:28.813000, 15
2017-10-25 12:34:39.219200, 15
2017-10-25 12:34:49.859900, 16
2017-10-25 12:35:00.359900, 16
2017-10-25 12:35:10.781800, 16
2017-10-25 12:35:21.156800, 16
2017-10-25 12:35:31.516200, 16
2017-10-25 12:35:42.000600, 16
2017-10-25 12:35:52.391300, 16
2017-10-25 12:36:02.813200, 16
2017-10-25 12:36:13.188200, 16
2017-10-25 12:36:23.563200, 16
2017-10-25 12:36:33.938200, 16
2017-10-25 12:36:44.344500, 16
2017-10-25 12:36:54.719500, 16
2017-10-25 12:37:05.125900, 16
2017-10-25 12:37:15.532000, 16
2017-10-25 12:37:26.110200, 16
2017-10-25 12:37:36.516500, 16
2017-10-25 12:37:46.907100, 16
2017-10-25 12:37:57.297700, 16
2017-10-25 12:38:07.688400, 16
2017-10-25 12:38:18.032200, 15
2017-10-25 12:38:28.438500, 15
2017-10-25 12:38:38.907200, 15
2017-10-25 12:38:49.251000, 15
2017-10-25 12:38:59.641700, 15
2017-10-25 12:39:10.188600, 15
2017-10-25 12:39:20.563500, 15
2017-10-25 12:39:30.907300, 15
2017-10-25 12:39:41.266700, 15
2017-10-25 12:39:51.657400, 15
2017-10-25 12:40:02.063600, 15
2017-10-25 12:40:12.454300, 15
2017-10-25 12:40:22.829300, 15
2017-10-25 12:40:33.204300, 15
2017-10-25 12:40:43.610600, 15
2017-10-25 12:40:54.188700, 15
2017-10-25 12:41:04.548100, 15
2017-10-25 12:41:14.970000, 15
2017-10-25 12:41:25.360700, 15
2017-10-25 12:41:35.782500, 15
2017-10-25 12:41:46.188800, 15
2017-10-25 12:41:56.595100, 15
2017-10-25 12:42:07.032600, 15
2017-10-25 12:42:17.454500, 15
2017-10-25 12:42:27.907600, 15
2017-10-25 12:42:38.548300, 15
2017-10-25 12:42:48.954600, 15
2017-10-25 12:42:59.314000, 15
2017-10-25 12:43:09.673400, 15
2017-10-25 12:43:20.048400, 15
2017-10-25 12:43:30.423400, 15
2017-10-25 12:43:40.798400, 15
2017-10-25 12:43:51.329700, 15
2017-10-25 12:44:01.689100, 16
2017-10-25 12:44:12.064200, 16
2017-10-25 12:44:22.564200, 16
2017-10-25 12:44:33.079800, 16
2017-10-25 12:44:43.439200, 16
2017-10-25 12:44:53.798600, 16
2017-10-25 12:45:04.220400, 16
2017-10-25 12:45:14.626700, 16
2017-10-25 12:45:25.095500, 16
2017-10-25 12:45:35.501800, 16
2017-10-25 12:45:45.908100, 16
2017-10-25 12:45:56.314400, 16
2017-10-25 12:46:06.798700, 16
2017-10-25 12:46:17.220600, 16
2017-10-25 12:46:27.626900, 16
2017-10-25 12:46:38.064400, 16
2017-10-25 12:46:48.486300, 16
2017-10-25 12:46:58.845700, 16
2017-10-25 12:47:09.205100, 16
2017-10-25 12:47:19.611300, 16
2017-10-25 12:47:30.033300, 16
2017-10-25 12:47:40.423900, 16
2017-10-25 12:47:50.939600, 16
2017-10-25 12:48:01.330400, 16
2017-10-25 12:48:11.752100, 16
2017-10-25 12:48:22.142700, 16
2017-10-25 12:48:32.549000, 16
2017-10-25 12:48:42.939600, 16
2017-10-25 12:48:53.330300, 16
2017-10-25 12:49:03.767800, 16
2017-10-25 12:49:14.174100, 16
2017-10-25 12:49:24.564700, 16
2017-10-25 12:49:35.111600, 16
2017-10-25 12:49:45.627300, 17
2017-10-25 12:49:56.127300, 17
2017-10-25 12:50:06.502300, 17
2017-10-25 12:50:16.908600, 17
2017-10-25 12:50:27.314800, 17
2017-10-25 12:50:37.705500, 17
2017-10-25 12:50:48.127400, 17
2017-10-25 12:50:58.518200, 17
2017-10-25 12:51:08.908700, 18
2017-10-25 12:51:19.471200, 18
2017-10-25 12:51:29.846200, 18
2017-10-25 12:51:40.268100, 18
2017-10-25 12:51:50.643200, 17
2017-10-25 12:52:01.065000, 17
2017-10-25 12:52:11.502500, 17
2017-10-25 12:52:21.893400, 17
2017-10-25 12:52:32.268200, 16
2017-10-25 12:52:42.721400, 16
2017-10-25 12:52:53.174500, 16
2017-10-25 12:53:03.674600, 16
2017-10-25 12:53:14.080800, 16
2017-10-25 12:53:24.440200, 16
2017-10-25 12:53:34.815200, 16
2017-10-25 12:53:45.174600, 16
2017-10-25 12:53:55.549600, 16
2017-10-25 12:54:05.909000, 16
2017-10-25 12:54:16.299700, 16
2017-10-25 12:54:26.674700, 16
2017-10-25 12:54:37.096600, 16
2017-10-25 12:54:47.659100, 16
2017-10-25 12:54:58.049700, 16
2017-10-25 12:55:08.487500, 16
2017-10-25 12:55:18.877900, 16
2017-10-25 12:55:29.877900, 16
2017-10-25 12:55:40.268600, 16
2017-10-25 12:55:50.643600, 16
2017-10-25 12:56:01.049900, 16
2017-10-25 12:56:11.471800, 16
2017-10-25 12:56:21.846800, 16
2017-10-25 12:56:32.378000, 16
2017-10-25 12:56:42.815700, 16
2017-10-25 12:56:53.300000, 16
2017-10-25 12:57:03.690600, 16
2017-10-25 12:57:14.065600, 16
2017-10-25 12:57:24.487600, 16
2017-10-25 12:57:35.050100, 16
2017-10-25 12:57:45.425100, 16
2017-10-25 12:57:55.800100, 16
2017-10-25 12:58:06.222000, 16
2017-10-25 12:58:16.628300, 16
2017-10-25 12:58:27.034500, 16
2017-10-25 12:58:37.456400, 16
2017-10-25 12:58:47.862700, 16
2017-10-25 12:58:58.269000, 16
2017-10-25 12:59:08.659600, 16
2017-10-25 12:59:19.159700, 16
2017-10-25 12:59:29.565900, 17
2017-10-25 12:59:39.956500, 17
2017-10-25 12:59:50.409700, 17
2017-10-25 13:00:00.800300, 17
2017-10-25 13:00:11.222200, 17
2017-10-25 13:00:21.566000, 17
2017-10-25 13:00:31.956700, 17
2017-10-25 13:00:42.378600, 17
2017-10-25 13:00:52.816100, 17
2017-10-25 13:01:03.331700, 17
2017-10-25 13:01:13.722400, 17
2017-10-25 13:01:24.160000, 17
2017-10-25 13:01:34.534900, 18
2017-10-25 13:01:44.941200, 19
2017-10-25 13:01:55.425600, 19
2017-10-25 13:02:05.894400, 19
2017-10-25 13:02:16.347500, 19
2017-10-25 13:02:26.706900, 19
2017-10-25 13:02:37.081900, 19
2017-10-25 13:02:47.613200, 19
2017-10-25 13:02:57.988200, 19
2017-10-25 13:03:08.363200, 19
2017-10-25 13:03:18.722600, 19
2017-10-25 13:03:29.113300, 19
2017-10-25 13:03:39.472700, 19
2017-10-25 13:03:49.863300, 19
2017-10-25 13:04:00.285200, 19
2017-10-25 13:04:10.753900, 19
2017-10-25 13:04:21.160200, 18
2017-10-25 13:04:31.691500, 18
2017-10-25 13:04:42.066500, 18
2017-10-25 13:04:52.472800, 18
2017-10-25 13:05:02.910300, 18
2017-10-25 13:05:13.316600, 18
2017-10-25 13:05:23.754100, 18
2017-10-25 13:05:34.160300, 18
2017-10-25 13:05:44.551000, 18
2017-10-25 13:05:54.926100, 18
2017-10-25 13:06:05.316700, 18
2017-10-25 13:06:15.848000, 18
2017-10-25 13:06:26.238600, 18
2017-10-25 13:06:36.692000, 18
2017-10-25 13:06:47.082400, 18
2017-10-25 13:06:57.473000, 18
2017-10-25 13:07:07.848000, 18
2017-10-25 13:07:18.238700, 18
2017-10-25 13:07:28.676200, 18
2017-10-25 13:07:39.098200, 18
2017-10-25 13:07:49.504400, 18
2017-10-25 13:08:00.066900, 18
2017-10-25 13:08:10.457600, 18
2017-10-25 13:08:20.864000, 18
2017-10-25 13:08:31.270100, 18
2017-10-25 13:08:41.942000, 18
2017-10-25 13:08:52.535800, 18
2017-10-25 13:09:02.942100, 18
2017-10-25 13:09:13.332700, 18
2017-10-25 13:09:23.739000, 18
2017-10-25 13:09:34.145200, 18
2017-10-25 13:09:44.676500, 18
2017-10-25 13:09:55.051500, 18
2017-10-25 13:10:05.442200, 18
2017-10-25 13:10:15.817200, 18
2017-10-25 13:10:26.207800, 18
2017-10-25 13:10:36.629700, 18
2017-10-25 13:10:47.020400, 18
2017-10-25 13:10:57.426600, 18
2017-10-25 13:11:07.817300, 18
2017-10-25 13:11:18.223600, 18
2017-10-25 13:11:28.786100, 18
2017-10-25 13:11:39.223600, 18
2017-10-25 13:11:49.833000, 18
2017-10-25 13:12:00.254900, 18
2017-10-25 13:12:10.739300, 18
2017-10-25 13:12:21.114300, 18
2017-10-25 13:12:31.551800, 18
